Length,Time (ms)
21,0.001153563
20,0.000641389
21,0.002245829
20,0.001559587
20,0.000625429
22,0.010856501
19,0.000947238
20,0.00077032
20,0.001751672
21,0.018353863
21,0.001171581
21,0.00382733
20,0.001779696
21,0.007859608
21,0.000938302
21,0.001614395
21,0.002014882
20,0.000059524
21,0.002933717
20,0.007530358
21,0.002256911
21,0.001528109
20,0.000467013
19,0.000229842
20,0.000255612
21,0.005163657
21,0.000945728
20,0.000285412
21,0.001099872
21,0.025549346
21,0.009343192
21,0.000279344
21,0.000598482
21,0.00041656
20,0.000143289
21,0.001025181
20,0.000051837
19,0.000076125
20,0.00001633
21,0.000338746
20,0.000700383
21,0.013415834
21,0.005949032
20,0.000031916
20,0.000132534
20,0.000093658
21,0.001486537
20,0.001044421
21,0.00388034
21,0.00043106
21,0.00029296
21,0.005870466
20,0.001038277
21,0.000738637
20,0.000540508
21,0.001249944
18,0.000155172
21,0.001610982
20,0.00123554
21,0.013536808
20,0.000072472
21,0.004975069
20,0.000090659
20,0.000131299
20,0.000510012
21,0.015932258
20,0.000683323
20,0.00065983
21,0.001008406
20,0.001268417
20,0.00011446
20,0.009396273
21,0.00208658
21,0.001446777
20,0.001328442
21,0.000854227
21,0.000581248
18,0.003341166
20,0.000129566
21,0.008195141
20,0.000263142
20,0.000948437
21,0.002248106
19,0.000123459
21,0.003895126
20,0.010323805
21,0.000739855
20,0.000128418
21,0.000447682
21,0.003437063
21,0.009106056
19,0.000322939
21,0.002476399
21,0.005698941
21,0.001678747
21,0.001241541
19,0.000441036
19,0.000529432
21,0.000572528
19,0.000748953
20,0.001056381
21,0.001278298
20,0.00099102
22,0.004426198
20,0.000671968
21,0.001117241
20,0.000256997
19,0.000631112
19,0.000128112
20,0.001530307
21,0.00294187
20,0.007101607
20,0.006350366
21,0.002016454
21,0.001157304
20,0.000218149
20,0.000253351
21,0.001268183
21,0.003956438
20,0.001204441
20,0.002155715
20,0.001064458
20,0.000047253
21,0.001311541
20,0.00015691
20,0.000027958
21,0.001037808
20,0.000277048
21,0.00201629
19,0.000469205
20,0.000106967
21,0.001525822
20,0.00629032
21,0.00166394
20,0.002911642
21,0.000684441
20,0.000174843
21,0.001190279
20,0.000436421
21,0.019501876
21,0.001026665
20,0.00033946
16,0.000135585
18,0.001494758
21,0.001498904
20,0.000069656
20,0.002664157
19,0.000258037
20,0.000137762
18,0.000116362
20,0.000056058
21,0.001327626
21,0.000470049
21,0.000785577
21,0.001321812
20,0.0017551
21,0.013178573
20,0.012105655
21,0.00193141
21,0.001311111
21,0.004972296
21,0.000585982
21,0.001927254
20,0.000075473
21,0.000766741
21,0.00076896
19,0.000051138
21,0.002230729
21,0.001212251
19,0.000021576
21,0.001432653
20,0.003039263
21,0.001178665
20,0.001961211
21,0.000769588
20,0.00003967
21,0.001651862
21,0.000957449
21,0.000787293
21,0.000338023
19,0.000514775
21,0.002019595
20,0.000105257
21,0.009196082
20,0.004790477
18,0.000075982
20,0.002147058
20,0.000023286
21,0.002755695
20,0.000161038
21,0.014745925
21,0.000201557
21,0.002930368
20,0.000649053
21,0.001396731
19,0.000362406
20,0.000577484
21,0.015897624
21,0.001297927
21,0.000651005
21,0.00038198
20,0.001036631
20,0.009471763
21,0.007052961
21,0.000450195
19,0.00073699
20,0.000493925
21,0.001304722
19,0.00018767
20,0.000438751
19,0.000128102
21,0.000717464
21,0.000600932
19,0.000018545
20,0.000563889
21,0.001879252
21,0.008832982
20,0.000786217
21,0.001492433
21,0.001993825
21,0.000649787
21,0.001482439
20,0.000122051
21,0.00091311
19,0.000480515
20,0.001338948
21,0.00126615
20,0.000091885
20,0.000805201
20,0.000073205
20,0.000390179
21,0.017559171
19,0.00026452
21,0.001852162
20,0.007014698
21,0.006506351
20,0.000122174
20,0.000186349
20,0.000192316
20,0.000127577
20,0.000237548
21,0.011944305
20,0.000796434
20,0.000296466
20,0.000424067
20,0.007047374
20,0.003770645
21,0.000699034
21,0.001050369
21,0.001064863
19,0.000033948
21,0.001184499
20,0.00074966
21,0.001646633
21,0.009897175
20,0.003226406
20,0.000133587
20,0.000037308
20,0.001324108
22,0.006033258
20,0.000256013
21,0.002784532
20,0.002045978
21,0.002561732
21,0.003147612
21,0.001466122
21,0.000773284
21,0.001061255
21,0.001032629
22,0.006032045
20,0.000559983
22,0.00948463
20,0.000056223
21,0.002628279
21,0.000538501
19,0.001027047
21,0.009682225
21,0.001292352
21,0.000850166
20,0.00018164
21,0.000537642
20,0.00002677
19,0.00605055
21,0.008709845
20,0.00109606
21,0.000674962
19,0.000180808
18,0.000024069
21,0.000472094
20,0.00015702
22,0.00695878
20,0.000453687
21,0.000765338
20,0.002793125
20,0.012635205
20,0.000813513
22,0.006996796
20,0.00012689
22,0.013683883
20,0.000726749
21,0.014211632
20,0.001815586
20,0.001114559
21,0.00049354
19,0.010506418
21,0.001397136
21,0.003308717
21,0.016516558
20,0.00004169
21,0.001669579
21,0.001272294
21,0.000554057
20,0.000827808
20,0.000377214
21,0.001826692
20,0.005390474
21,0.00105131
21,0.002829077
20,0.00007071
20,0.0006893
21,0.000961528
21,0.001367628
20,0.001426877
20,0.000973753
20,0.001015843
21,0.000830249
19,0.001095465
20,0.000171878
20,0.000666705
20,0.000044263
21,0.00116321
20,0.000187297
20,0.000102043
21,0.002631815
21,0.002688215
20,0.000337037
21,0.000728805
21,0.000598706
20,0.000178602
21,0.001152471
20,0.000053838
20,0.000294759
20,0.010357351
19,0.000088227
20,0.000689505
21,0.014765861
21,0.022825998
21,0.001459698
20,0.000864817
21,0.010905193
22,0.004775958
21,0.001099945
20,0.000162004
20,0.000160558
21,0.001097897
20,0.007449874
20,0.001092598
21,0.000871501
20,0.001299069
20,0.000211501
20,0.00037806
19,0.007145421
20,0.000363183
21,0.000845201
21,0.000947114
20,0.001193011
21,0.001140252
20,0.000309014
20,0.000086791
20,0.00004366
21,0.001464298
21,0.000536747
20,0.002219413
20,0.000829514
21,0.002864421
21,0.001836276
21,0.001607992
20,0.000079808
21,0.000614506
21,0.000959354
21,0.001242058
20,0.000025901
21,0.001021916
21,0.001851457
21,0.003011095
20,0.000238877
19,0.006636219
20,0.000060258
21,0.002086109
20,0.000094906
19,0.000121901
20,0.000773338
20,0.000176785
21,0.001931802
21,0.010479898
20,0.000055416
21,0.001114403
21,0.002043331
21,0.000753106
21,0.000805964
20,0.000506381
21,0.001995622
21,0.001728535
21,0.001263046
20,0.002409906
20,0.000758232
21,0.000676153
20,0.00050492
21,0.001890734
20,0.009205304
21,0.00086894
21,0.001230298
20,0.000540546
21,0.002894702
21,0.001857891
19,0.001782957
21,0.00053033
21,0.002686095
21,0.011643109
20,0.000053743
21,0.003593078
21,0.000878438
19,0.000497542
20,0.000078421
21,0.001235901
21,0.000762972
21,0.002280166
21,0.001570203
20,0.000171477
21,0.005128461
21,0.000332744
21,0.000938757
21,0.000452411
21,0.000261988
21,0.013764983
21,0.007759722
20,0.004421676
21,0.014122721
20,0.000201666
21,0.004786895
21,0.001617427
20,0.000267238
21,0.000642333
19,0.000024213
21,0.018095012
20,0.001222256
21,0.006150518
21,0.000648564
21,0.000928461
20,0.015943425
19,0.001775531
21,0.001990203
20,0.000214379
21,0.012386696
20,0.00036101
21,0.000316049
20,0.000910588
20,0.000671701
20,0.002870013
21,0.001683345
20,0.00057107
20,0.001405684
20,0.00002141
21,0.001069951
21,0.000930169
21,0.000885531
20,0.000063465
21,0.001965448
20,0.000097009
21,0.000748853
20,0.000882434
20,0.000123581
20,0.000106169
20,0.001176808
21,0.00315121
20,0.000176099
20,0.000039918
21,0.00050546
20,0.000280065
21,0.001173632
20,0.000284248
20,0.000178974
21,0.009734073
20,0.000970319
21,0.000674716
20,0.000142565
21,0.001653188
21,0.001694181
20,0.000494694
20,0.000076571
21,0.020089424
20,0.000116966
19,0.00008505
21,0.001063684
21,0.00105914
20,0.001244527
21,0.009283863
21,0.002004352
21,0.001871776
21,0.000320416
20,0.00455766
20,0.001071813
20,0.000577313
20,0.00497584
19,0.000919183
19,0.002975895
20,0.000615307
21,0.004691844
20,0.025083214
20,0.000096789
20,0.000048441
20,0.000531477
20,0.004672028
20,0.014517914
19,0.00002566
21,0.000562608
20,0.000258712
21,0.001913565
19,0.000188692
21,0.000847336
20,0.000528141
20,0.003799584
20,0.000035029
21,0.00067912
21,0.00113496
21,0.002308605
20,0.000459073
21,0.001763737
21,0.000809493
21,0.00170709
20,0.000371361
20,0.000607308
19,0.000064212
20,0.000148691
20,0.000479758
20,0.000342914
20,0.000128299
21,0.014759877
21,0.002694336
21,0.000784195
21,0.00837826
21,0.000408209
21,0.005745931
19,0.000167734
19,0.00005102
21,0.00085046
20,0.001122518
21,0.012124539
20,0.000081567
21,0.014873497
21,0.001975771
20,0.000637848
21,0.000400775
21,0.000743822
21,0.002297024
21,0.001053234
20,0.000594151
19,0.001200133
21,0.007949119
20,0.00005543
20,0.000482803
20,0.002490802
20,0.001102748
20,0.000153334
20,0.000036652
20,0.000206043
20,0.00016758
21,0.000396482
20,0.00748637
21,0.000455022
21,0.001106878
20,0.000349838
20,0.00220674
20,0.000073119
20,0.000761542
19,0.000427403
20,0.002074126
20,0.00026026
20,0.000246951
21,0.000418724
20,0.000707614
19,0.000400506
21,0.001612973
21,0.001643155
21,0.001420154
21,0.001642906
20,0.00098777
21,0.000681159
21,0.000621457
20,0.00012591
21,0.000443101
21,0.001379887
21,0.001068236
21,0.008886528
19,0.003916594
20,0.000049709
20,0.004901838
21,0.001242576
21,0.002641856
20,0.000840962
20,0.000061006
20,0.002225943
21,0.001623196
20,0.000790304
18,0.000092453
21,0.0015521
20,0.004231424
20,0.001564344
21,0.006832182
20,0.000362995
20,0.000336953
21,0.000823384
21,0.020388666
21,0.000661247
20,0.000075792
21,0.001019445
21,0.000389687
19,0.000162898
18,0.000357104
20,0.000727582
20,0.000195209
21,0.010252054
20,0.00117296
20,0.000806747
21,0.001753569
20,0.001180403
21,0.001013958
20,0.000175261
18,0.000031872
21,0.000428612
21,0.005948175
21,0.004052479
19,0.00053018
21,0.000656769
21,0.002513325
20,0.001102185
21,0.001430363
20,0.000125882
20,0.00102292
20,0.000340533
20,0.00199674
19,0.000250071
19,0.00193335
20,0.00888256
19,0.001857141
21,0.010577875
21,0.001186513
20,0.000190498
21,0.003718399
21,0.001059307
20,0.000214134
21,0.000479999
21,0.000874215
20,0.000097078
21,0.002572106
20,0.000165117
21,0.011079418
21,0.007196162
21,0.000317673
19,0.000765446
21,0.009669922
20,0.000038194
21,0.000322396
20,0.000106328
20,0.002775959
21,0.001139487
21,0.000668077
18,0.000597711
19,0.000111618
19,0.000051885
21,0.019260002
21,0.000830913
21,0.000699892
20,0.000268815
20,0.000016783
20,0.001209987
20,0.000385953
20,0.000670021
20,0.000149683
20,0.00005109
20,0.001660768
18,0.00006962
20,0.003441539
20,0.000042854
19,0.000021292
21,0.000481195
20,0.000054561
21,0.000695832
21,0.000933777
21,0.000820108
20,0.000287099
20,0.004863216
20,0.000075058
20,0.000104317
20,0.000578313
20,0.000068657
21,0.000561266
19,0.000277787
22,0.01015673
21,0.001498505
18,0.000181807
18,0.011586278
21,0.000514035
20,0.000061395
21,0.001943249
21,0.001522083
21,0.003107596
20,0.000041941
19,0.001023829
20,0.000040669
20,0.000032561
20,0.000379923
21,0.015710881
20,0.000208947
21,0.008309455
20,0.007367084
21,0.001114436
21,0.000642183
19,0.000784084
21,0.001924166
20,0.000888271
22,0.006512292
21,0.003733783
21,0.000473063
20,0.000036617
20,0.000818534
20,0.008663523
20,0.000068704
20,0.00252674
21,0.000653045
21,0.001568008
21,0.001319539
19,0.000750926
20,0.000125379
21,0.002050352
21,0.004196783
20,0.0012554
21,0.00941274
19,0.000218376
21,0.000720006
21,0.000461269
20,0.000088065
20,0.000263539
21,0.000917563
20,0.001653302
21,0.001550475
19,0.002199358
20,0.000208842
21,0.000385684
19,0.000027971
20,0.00007826
20,0.001119635
20,0.001007063
20,0.000208157
19,0.000536605
18,0.008507729
21,0.001058178
19,0.000030092
20,0.000940467
21,0.002045204
21,0.000863065
21,0.009825653
20,0.002373735
20,0.000039174
20,0.000522912
21,0.000955104
20,0.000275235
20,0.001289802
21,0.000476473
19,0.000476757
20,0.000507924
20,0.000499065
21,0.00089498
20,0.001720735
20,0.000675154
20,0.003243901
20,0.000383701
20,0.00016568
21,0.007753464
21,0.000315364
21,0.001503726
20,0.000125426
20,0.000538819
20,0.000081658
19,0.000018672
19,0.000115191
20,0.000044573
19,0.000342388
19,0.000078377
21,0.00609764
20,0.006075641
20,0.001259192
19,0.001426444
19,0.003418727
20,0.001962074
21,0.000784449
20,0.000198779
21,0.001270931
18,0.001007965
21,0.001786093
21,0.016949929
20,0.000093502
19,0.009299756
21,0.000600329
19,0.000073102
20,0.000437512
20,0.000483971
21,0.006934163
20,0.000412123
20,0.007686704
20,0.000237578
22,0.010613488
21,0.002831783
20,0.012274296
20,0.008157726
21,0.002170352
21,0.01377178
20,0.000833952
20,0.000952411
21,0.001016624
20,0.001978997
21,0.001022175
20,0.000694181
21,0.002682758
21,0.009132788
21,0.00210799
21,0.000919448
20,0.000119557
21,0.010246144
20,0.001452211
21,0.000766986
20,0.000079818
21,0.000975013
21,0.000678689
20,0.005338939
20,0.0000795
21,0.00201968
20,0.000314945
20,0.00089319
21,0.000594874
21,0.000926187
20,0.00084742
21,0.021299374
20,0.006382524
20,0.00010909
20,0.000078248
20,0.014317225
20,0.001894664
20,0.000410065
21,0.003228062
20,0.000050094
21,0.000645571
19,0.000020724
21,0.003306437
21,0.001208224
21,0.000933452
21,0.000808692
20,0.000143516
21,0.000606226
20,0.000076351
20,0.000905523
20,0.000602141
20,0.009434853
20,0.000974449
21,0.010060798
21,0.000570041
20,0.000326002
21,0.000592335
21,0.001589186
20,0.000133796
21,0.000390571
21,0.002321122
21,0.017258636
21,0.000489762
21,0.000357533
21,0.000984701
20,0.000014994
21,0.000727808
21,0.00091686
20,0.000800114
21,0.000989623
20,0.000182269
20,0.000444728
20,0.000123572
21,0.001150286
20,0.000085992
20,0.000851213
21,0.00047355
20,0.000144364
20,0.001160576
20,0.000077684
20,0.000707589
20,0.000061584
21,0.001183456
20,0.001033205
21,0.001188607
20,0.000411952
20,0.000495907
20,0.000132129
20,0.000780162
20,0.000723139
21,0.001102154
20,0.000734613
21,0.001715026
20,0.000172881
18,0.005318449
20,0.000107431
21,0.010930573
21,0.001254636
21,0.001213701
20,0.01068167
19,0.00129817
21,0.002190616
21,0.000835126
21,0.001572122
21,0.000924354
20,0.000913867
21,0.004550786
20,0.000650617
20,0.000987246
21,0.001066975
21,0.001016657
21,0.000505584
20,0.000059128
21,0.00793842
20,0.000745515
20,0.000987535
20,0.000056449
21,0.000787219
21,0.000576915
21,0.001391699
20,0.002081024
21,0.011555588
21,0.000877673
20,0.000112253
20,0.000194951
21,0.015161149
20,0.001854005
21,0.014227481
20,0.000331308
22,0.008456082
20,0.000186436
21,0.001858795
20,0.001988942
20,0.000158061
19,0.000019365
21,0.012734531
21,0.015783785
20,0.00019962
21,0.001165532
20,0.000230082
20,0.000452372
20,0.001326511
21,0.000508558
19,0.000132492
20,0.000416883
21,0.009882443
20,0.00014808
21,0.013563297
19,0.000061583
21,0.001054725
20,0.001287263
21,0.001315413
20,0.000743547
21,0.000775806
20,0.000333257
21,0.008051896
20,0.000943717
21,0.001509407
20,0.000049596
20,0.001557716
21,0.001181527
18,0.000049266
18,0.000979883
20,0.00033446
19,0.000076335
21,0.000682319
20,0.002515051
21,0.008354698
20,0.000084043
19,0.00017855
21,0.001767595
20,0.000202107
21,0.008416065
20,0.000257984
20,0.001034194
21,0.001729097
20,0.000760497
20,0.000121233
21,0.00034457
20,0.001186609
21,0.000316428
21,0.001995486
21,0.002438808
21,0.001527707
21,0.00153698
21,0.000862068
20,0.002850118
21,0.001997783
20,0.001587066
21,0.00617812
21,0.000663694
21,0.001959925
21,0.000992891
20,0.001296046
20,0.00127831
21,0.000544647
20,0.001145732
20,0.000070221
19,0.000284182
20,0.001587597
21,0.009456385
20,0.001202129
20,0.002371165
21,0.012408887
19,0.000524486
21,0.000509349
21,0.000639649
21,0.016808498
21,0.001029571
20,0.000474158
20,0.000408663
21,0.0082002
18,0.000017785
18,0.000454591
21,0.000674069
21,0.001640309
21,0.000758459
20,0.000303341
21,0.00116648
20,0.00404074
20,0.000162409
21,0.001246916
18,0.000540434
19,0.000189523
20,0.000282616
21,0.000650664
21,0.001918922
21,0.003239493
20,0.000162856
21,0.001431086
21,0.001201845
20,0.00029544
21,0.000836227
21,0.000446993
21,0.001126699
20,0.00006142
21,0.015714705
21,0.006303917
21,0.000575642
21,0.002738296
20,0.006437167
20,0.001283199
21,0.000462827
20,0.000059485
21,0.001035745
21,0.001925296
19,0.0007691
21,0.001795355
21,0.003712936
19,0.000023449
20,0.000057858
20,0.00003362
20,0.000067916
21,0.002593214
20,0.001348186
20,0.00012421
20,0.010990675
21,0.003658744
20,0.001799813
21,0.001346649
20,0.000502397
20,0.002529214
20,0.001182551
20,0.002760332
20,0.000622881
20,0.000140357
21,0.002662863
21,0.001436973
19,0.000081405
21,0.001085885
17,0.0000635
20,0.000022121
21,0.005107268
21,0.002534108
21,0.001279804
21,0.000462743
20,0.000784183
22,0.008633068
21,0.001448347
20,0.001162813
20,0.000057066
20,0.000793991
20,0.000539123
20,0.000068394
22,0.005778161
20,0.002409071
20,0.001490544
21,0.006506449
20,0.002211665
21,0.000674468
21,0.001498484
20,0.000036999
21,0.006378274
21,0.001057586
21,0.000353812
21,0.002342801
20,0.00207517
21,0.001145024
20,0.000620476
21,0.000155573
21,0.007579637
21,0.000532407
20,0.006970542
20,0.000982898
20,0.009012909
20,0.000052883
20,0.000262161
21,0.000568929
20,0.000214771
20,0.000025586
21,0.001585929
21,0.00093829
20,0.000547444
21,0.002220067
21,0.002355991
19,0.002492313
20,0.003157449
21,0.008724145
20,0.000049297
21,0.008494931
20,0.000035142
21,0.000541691
19,0.000679093
20,0.000090723
21,0.010800352
20,0.018854278
20,0.000107068
21,0.004753327
21,0.000399954
21,0.001268857
21,0.001722787
21,0.000726726
20,0.00463717
20,0.000689217
20,0.000021143
20,0.000388468
20,0.000175031
21,0.002402575
21,0.001333272
21,0.000590379
21,0.000473725
21,0.008898427
21,0.012605875
21,0.01492541
20,0.000542471
20,0.000861896
21,0.000811567
21,0.001071476
20,0.001615277
20,0.000264368
21,0.000814495
20,0.000065459
20,0.00132463
21,0.000589191
21,0.001371391
20,0.000639608
21,0.002182088
19,0.000104316
20,0.00820088
21,0.003904194
20,0.000578157
20,0.001206621
19,0.003241496
20,0.003566736
21,0.001662576
20,0.000530778
20,0.006589277
20,0.003326807
21,0.002347936
21,0.001781188
20,0.000333057
21,0.001604702
21,0.002824918
20,0.001503418
20,0.002422523
21,0.002643784
21,0.001911524
20,0.000106702
20,0.000904881
18,0.000032597
20,0.002349733
19,0.000176714
21,0.019846795
20,0.000296157
22,0.009486272
19,0.000135165
20,0.000079634
20,0.000596409
21,0.001534954
20,0.005416016
19,0.000435259
20,0.001499841
20,0.0000873
21,0.001297556
20,0.000151329
20,0.001706996
19,0.003100196
21,0.002435729
20,0.001167832
21,0.000909935
21,0.000959235
20,0.000062292
21,0.000992924
21,0.003168464
21,0.001800097
21,0.002133606
20,0.003273544
20,0.009019753
20,0.000140096
21,0.011762999
21,0.001328978
21,0.001797937
20,0.000181817
20,0.000085193
20,0.000177484
20,0.003603438
20,0.000029273
21,0.001694261
21,0.030598384
20,0.000096465
19,0.000580117
20,0.000074002
21,0.002384971
21,0.001812354
21,0.000203103
20,0.006582185
21,0.000512456
19,0.000032263
21,0.000796541
21,0.004136382
21,0.000953859
21,0.002283058
20,0.001888476
20,0.000136777
20,0.000340825
20,0.000485219
21,0.001025842
20,0.000069803
21,0.00032784
21,0.001077441
20,0.001816926
19,0.000409277
21,0.003313116
21,0.002065789
21,0.000796149
20,0.000276091
21,0.000757337
21,0.000742937
21,0.016725711
21,0.001190298
20,0.000663148
20,0.000732197
20,0.001931765
21,0.000742367
20,0.003318635
20,0.002073752
21,0.001691022
20,0.000102417
21,0.001232491
21,0.006005182
20,0.000623034
20,0.001012789
20,0.000514608
19,0.000059371
20,0.000041549
20,0.000089078
22,0.007252516
20,0.000911313
20,0.000047461
20,0.000540947
20,0.000650687
20,0.006871197
21,0.002782772
19,0.013309055
21,0.009664272
20,0.000175149
20,0.001784258
21,0.001284683
20,0.000129884
21,0.000569121
19,0.000063203
21,0.000505479
20,0.001617151
21,0.000567611
21,0.012246639
21,0.005734405
20,0.000065835
21,0.001039825
20,0.000033232
20,0.000511236
21,0.000548278
20,0.000168337
20,0.000030793
21,0.009385439
20,0.00231001
20,0.001589335
20,0.00078054
20,0.017109932
19,0.000266787
19,0.001929512
20,0.004420329
21,0.001190969
20,0.000144893
21,0.02468601
21,0.001044213
21,0.001949629
20,0.000238157
20,0.00008531
21,0.000748085
19,0.00005464
21,0.000376869
19,0.000213735
21,0.001358041
20,0.002319919
20,0.000049713
21,0.000979659
20,0.000034575
20,0.000690105
19,0.000312014
21,0.000531834
20,0.000155067
20,0.000914102
19,0.000030496
21,0.014304284
21,0.002636377
20,0.006294023
20,0.000125962
20,0.000041872
21,0.004644757
20,0.001121779
21,0.000621923
21,0.001319945
21,0.002922002
19,0.000384647
21,0.000939925
20,0.000028697
21,0.008654619
20,0.000107758
21,0.01094378
21,0.000812082
21,0.007780223
20,0.000153636
19,0.001454689
20,0.000465599
21,0.013969494
21,0.00210657
20,0.000109421
21,0.0005871
21,0.002219097
21,0.000685281
20,0.003303797
20,0.016923963
18,0.00010256
21,0.000389165
20,0.000340598
20,0.000613542
21,0.000741477
21,0.005934606
20,0.000786897
21,0.001953321
20,0.000506077
20,0.000545106
21,0.001193732
20,0.001616317
21,0.001261742
21,0.000683644
20,0.000331648
19,0.013210829
20,0.00020289
20,0.001079794
21,0.001038662
21,0.00198593
21,0.000548264
21,0.000514295
21,0.00038956
19,0.000930536
21,0.003230109
20,0.009471574
21,0.00079047
20,0.001412882
21,0.001382054
21,0.000938275
21,0.000617702
20,0.000900756
21,0.018557376
21,0.009470128
20,0.003058077
20,0.000018666
19,0.000021998
20,0.001776711
21,0.000875849
21,0.001082246
20,0.00014406
21,0.002231975
21,0.00051402
21,0.01142684
21,0.000585398
20,0.000780464
21,0.001023537
20,0.000521745
20,0.01568955
20,0.000722812
21,0.000795888
20,0.000050163
19,0.000182219
20,0.00094192
21,0.000961148
21,0.000192715
21,0.000827929
20,0.000032583
21,0.005515477
21,0.000712376
21,0.001229778
21,0.001098716
20,0.000175689
21,0.001393669
20,0.000235281
20,0.000092721
21,0.002002787
20,0.001140787
21,0.004232587
20,0.010639373
21,0.011051861
20,0.000683588
20,0.000727125
21,0.000957305
20,0.000025018
19,0.000102546
20,0.00104996
21,0.000830669
20,0.000477164
22,0.010508222
20,0.003121028
20,0.001125778
21,0.013064867
21,0.001848294
21,0.006498845
19,0.000090534
20,0.000104446
21,0.001656033
20,0.000117837
20,0.000582372
21,0.004218021
20,0.000568477
20,0.000097116
21,0.001130893
20,0.000094965
20,0.003445815
21,0.000913347
20,0.000067563
19,0.000065487
21,0.005604025
19,0.000072403
20,0.000195179
22,0.003816856
19,0.001510203
20,0.001473781
21,0.000994782
21,0.001969561
20,0.000147631
20,0.000085251
20,0.001553006
21,0.00064645
20,0.001510389
21,0.00122403
21,0.014895538
21,0.000616639
20,0.000252436
20,0.000678623
20,0.000142798
20,0.002451
21,0.000940433
21,0.001699312
20,0.000046751
19,0.000042964
21,0.001201413
20,0.000583809
21,0.002497092
19,0.000062809
21,0.006302735
20,0.000485383
21,0.00922003
20,0.000300364
21,0.001554574
20,0.00027497
21,0.000761724
18,0.000146536
20,0.008941871
21,0.013016375
21,0.000889542
20,0.001570235
21,0.01064542
21,0.007690712
20,0.000151515
20,0.001112695
20,0.000453227
21,0.00217764
18,0.000019123
20,0.001475921
20,0.000662742
20,0.000530684
21,0.000369514
21,0.003893376
18,0.000378471
21,0.011000877
19,0.000021485
21,0.000647421
19,0.00053247
21,0.00542569
20,0.000269209
19,0.006150234
21,0.008987836
20,0.001809806
20,0.000723453
21,0.012685746
21,0.000708902
21,0.008692869
21,0.001685607
18,0.000021159
20,0.000231258
20,0.001386855
21,0.008239872
21,0.011566339
19,0.00004445
20,0.000232389
20,0.000180252
20,0.001458362
20,0.000043467
20,0.000484824
19,0.000744826
21,0.000575024
21,0.001241625
19,0.002224809
21,0.01148942
21,0.010648554
20,0.002011497
21,0.009554079
21,0.02457256
20,0.005532849
21,0.001359259
20,0.010171262
21,0.016426954
20,0.001096312
21,0.000557368
21,0.001058515
20,0.000826727
20,0.000585579
21,0.001482266
21,0.00957071
20,0.001621337
20,0.001899502
21,0.001896102
20,0.000685848
21,0.00189692
20,0.000030397
21,0.000834946
21,0.009494952
20,0.000451641
21,0.008279426
21,0.000671669
20,0.000179594
20,0.001109561
21,0.002778342
20,0.00290913
21,0.002024555
21,0.014708054
20,0.000411286
21,0.002246743
18,0.000035665
21,0.000946888
21,0.000570981
20,0.001050139
20,0.000068875
19,0.000320634
21,0.002251278
19,0.002109289
20,0.000701861
21,0.001796567
21,0.002290724
20,0.001743086
21,0.000710451
20,0.000854328
20,0.000152736
21,0.006845567
20,0.01092492
20,0.00017793
21,0.001655941
20,0.000667843
20,0.000622795
20,0.000593983
21,0.001654812
20,0.000252896
21,0.0116015
20,0.000147425
21,0.000605677
21,0.000678657
21,0.002540811
19,0.000305377
20,0.000523388
21,0.001339307
20,0.000923394
21,0.000780375
21,0.002243564
19,0.000020378
20,0.000929754
20,0.000102845
21,0.00073017
21,0.001029246
21,0.00083179
20,0.000234206
21,0.000762439
16,0.000038984
21,0.00158899
21,0.000892506
21,0.000947379
21,0.00121585
21,0.004314124
20,0.001524814
20,0.000582691
20,0.001767806
20,0.000115513
20,0.000961055
20,0.000664332
21,0.0005538
21,0.001143033
21,0.000739372
20,0.002150403
20,0.001299145
21,0.001497537
19,0.001077051
21,0.01626764
20,0.016783278
20,0.002460961
21,0.004480424
20,0.000841177
21,0.000821711
20,0.00031876
20,0.000342032
20,0.000081294
19,0.000074817
21,0.000979264
20,0.000552508
19,0.000150043
21,0.006023859
21,0.008833839
21,0.002056738
20,0.000696621
20,0.00046355
20,0.010793577
20,0.000069338
19,0.000109645
21,0.001961447
20,0.000349945
20,0.003512856
20,0.000024837
18,0.000660133
21,0.001639213
21,0.000964011
19,0.000728555
21,0.002846889
21,0.001103924
20,0.000591036
20,0.008498752
20,0.001200991
20,0.011842641
20,0.001476452
21,0.007260744
20,0.00103542
20,0.000196717
21,0.00174923
20,0.008853549
21,0.014164395
19,0.00055927
20,0.000355626
20,0.001198713
21,0.000708198
19,0.001374756
21,0.001464658
20,0.000603674
20,0.000447204
21,0.000640129
18,0.00001724
20,0.000202379
20,0.001022514
21,0.001096296
21,0.00088557
21,0.000677333
21,0.003601167
21,0.001040301
21,0.000500371
21,0.008380688
21,0.000513201
20,0.000684891
20,0.003565407
18,0.00236595
21,0.001783877
20,0.000166766
21,0.001223192
21,0.000885573
21,0.002524167
20,0.000233553
19,0.00082034
20,0.000483487
21,0.003021415
20,0.00004531
21,0.015291854
21,0.010002806
20,0.00047014
20,0.000428319
20,0.000761811
21,0.010491625
20,0.000547758
21,0.001224225
21,0.001887237
21,0.014248319
19,0.00002379
21,0.011066422
20,0.000388725
21,0.000615829
20,0.000413796
21,0.007658327
20,0.000039781
20,0.000142158
21,0.001538191
20,0.007804721
19,0.000172482
21,0.000572699
20,0.000368957
20,0.000421253
20,0.000116713
19,0.00108031
20,0.000912493
21,0.00219701
20,0.000550182
20,0.003220135
21,0.015833534
20,0.000493444
