Scramble Length,Solution Moves,Solution Time (s)
22,20,0.0006234
23,18,0.000148495
24,21,0.001907572
25,19,0.000053362
26,19,0.00242783
27,18,0.000174938
28,20,0.001732933
29,20,0.000026255
30,21,0.007851502
1,1,0.000003955
2,2,0.000005358
3,3,0.000028614
4,4,0.000006071
5,5,0.000046188
6,5,0.000102157
7,14,0.000057352
8,8,0.00000766
9,18,0.00027369
10,16,0.000065594
11,11,0.000028882
12,19,0.000108848
13,20,0.000357497
14,18,0.000142669
15,20,0.000878338
16,16,0.000020695
17,20,0.000763492
18,21,0.001068313
19,21,0.000676022
20,19,0.000104821
21,20,0.000200699
22,20,0.000122573
23,21,0.001874373
24,20,0.000234953
25,21,0.01629494
26,20,0.001260129
27,20,0.001823583
28,20,0.001044501
29,20,0.000227253
30,21,0.007602976
1,1,0.000003151
2,2,0.000003912
3,3,0.000023964
4,4,0.000186209
5,4,0.000030084
6,5,0.000564527
7,12,0.000033568
8,14,0.000110696
9,14,0.000043719
10,16,0.000133335
11,19,0.000182915
12,21,0.000456779
13,20,0.00519766
14,19,0.000087588
15,20,0.000524318
16,19,0.000112885
17,20,0.000072741
18,20,0.000071223
19,20,0.000273096
20,20,0.001237821
21,19,0.000064154
22,21,0.001955252
23,21,0.001590088
24,21,0.00618447
25,21,0.000916757
26,18,0.000088569
27,20,0.000646758
28,21,0.00051517
29,22,0.004646276
30,21,0.001428365
1,1,0.00000307
2,2,0.000002706
3,3,0.000013334
4,4,0.000088553
5,5,0.000141457
6,6,0.001306
7,16,0.000097665
8,8,0.000278608
9,18,0.000112909
10,17,0.000074837
11,9,0.000073118
12,19,0.000120935
13,18,0.000036427
14,20,0.000333988
15,20,0.000262014
16,19,0.000364773
17,20,0.000055856
18,21,0.002687928
19,20,0.000042088
20,20,0.00012015
21,19,0.000240125
22,20,0.000163077
23,21,0.001352871
24,20,0.000281642
25,19,0.000103125
26,22,0.016700916
27,20,0.000296491
28,21,0.000342121
29,20,0.000483882
30,20,0.000158184
1,1,0.0000024
2,2,0.000004964
3,3,0.000012127
4,4,0.00001718
5,4,0.000157329
6,6,0.00114281
7,7,0.000204857
8,15,0.000318973
9,15,0.001163393
10,18,0.000070325
11,18,0.000269397
12,20,0.000091928
13,20,0.000172439
14,20,0.00004124
15,20,0.000026368
16,19,0.000018344
17,20,0.003525682
18,21,0.009760784
19,20,0.002387734
20,21,0.001684092
21,21,0.001149763
22,17,0.000085679
23,21,0.001320294
24,21,0.001041843
25,21,0.00137623
26,20,0.002216937
27,19,0.003066998
28,20,0.000135812
29,21,0.001243709
30,20,0.00006143
1,1,0.000002521
2,2,0.000003862
3,3,0.000014362
4,4,0.000110106
5,5,0.001412811
6,6,0.000087299
7,14,0.001180251
8,8,0.000144131
9,8,0.000024503
10,14,0.000044769
11,12,0.0000217
12,20,0.000037676
13,13,0.00010841
14,17,0.000108768
15,20,0.002218102
16,21,0.000815844
17,20,0.001315638
18,20,0.001139689
19,16,0.000040434
20,18,0.000026049
21,21,0.000758551
22,20,0.000017728
23,20,0.000017502
24,21,0.013513666
25,21,0.001743098
26,20,0.00032017
27,20,0.001008456
28,20,0.000708975
29,21,0.001306176
30,20,0.006996584
1,1,0.000002076
2,2,0.000002757
3,3,0.000017128
4,4,0.000065461
5,12,0.000073281
6,13,0.000381648
7,12,0.000084374
8,7,0.000091738
9,16,0.00006944
10,17,0.000032545
11,20,0.000080163
12,16,0.000054901
13,20,0.00026686
14,21,0.002865155
15,20,0.000767605
16,20,0.000403561
17,20,0.000898374
18,20,0.008456715
19,21,0.000838038
20,19,0.000546264
21,21,0.007723231
22,20,0.00067276
23,21,0.000412697
24,21,0.000457833
25,21,0.000890394
26,20,0.000077846
27,21,0.000381082
28,20,0.000769713
29,21,0.000902417
30,21,0.000561929
1,1,0.000001659
2,2,0.000003654
3,3,0.000004138
4,4,0.00108491
5,5,0.000097834
6,9,0.002293433
7,12,0.000009516
8,6,0.00066979
9,18,0.000074699
10,13,0.000020286
11,11,0.000108469
12,10,0.000044693
13,20,0.000151987
14,20,0.000270484
15,19,0.000242549
16,20,0.000154304
17,20,0.000180114
18,20,0.001138056
19,20,0.000182269
20,20,0.000802856
21,21,0.001007943
22,21,0.000664716
23,21,0.009768321
24,20,0.000481622
25,19,0.000429302
26,19,0.000180792
27,20,0.001626998
28,20,0.000107171
29,21,0.002343467
30,20,0.005470411
1,1,0.000002666
2,2,0.000002501
3,3,0.000005091
4,4,0.000504445
5,5,0.000044367
6,6,0.002928422
7,13,0.000563566
8,8,0.00000912
9,17,0.000176019
10,13,0.00003244
11,15,0.000159741
12,20,0.000133153
13,18,0.003591209
