Scramble Length,Solution Moves,Solution Time (s)
19,21,0.001368382
20,20,0.00059544
1,8,0.000082136
2,9,0.000062258
3,7,0.000011677
4,11,0.000057279
5,13,0.000036099
6,6,0.000005593
7,14,0.000064807
8,11,0.000008948
9,17,0.00001468
10,16,0.000052863
11,14,0.000007889
12,17,0.000047677
13,18,0.000384755
14,16,0.000030646
15,21,0.001696844
16,20,0.000534936
17,20,0.000439574
18,20,0.000718931
19,20,0.000358712
20,20,0.00209686
1,1,0.000003594
2,7,0.000043025
3,3,0.000003031
4,4,0.000003149
5,7,0.000004782
6,6,0.000005319
7,7,0.000006444
8,8,0.000012002
9,16,0.000086611
10,15,0.000075725
11,20,0.000303754
12,19,0.000045322
13,20,0.00048537
14,9,0.000007947
15,20,0.000209727
16,21,0.000942525
17,18,0.000016452
18,21,0.007657397
19,21,0.00089985
20,20,0.0006087
1,1,0.000002976
2,2,0.000002592
3,3,0.000002763
4,11,0.0000708
5,12,0.000008186
6,13,0.000015451
7,17,0.000032356
8,10,0.000016707
9,12,0.000082387
10,10,0.000007873
11,13,0.000057046
12,19,0.000078316
13,21,0.001664636
14,21,0.001186974
15,20,0.000194239
16,20,0.000475739
17,20,0.00214073
18,21,0.001780143
19,21,0.00118721
20,18,0.00011927
1,1,0.000002518
2,8,0.000016161
3,10,0.000076414
4,4,0.000003825
5,5,0.000004403
6,12,0.000010675
7,12,0.000025942
8,12,0.00001704
9,9,0.000022489
10,16,0.000008819
11,17,0.00001601
12,15,0.000026139
13,19,0.000065072
14,20,0.000517642
15,21,0.023221403
16,20,0.000119662
17,14,0.000083267
18,21,0.00405758
19,19,0.000347206
20,20,0.001237409
1,8,0.000077192
2,9,0.000022912
3,10,0.000050327
4,11,0.000050695
5,8,0.000009875
6,6,0.000004653
7,9,0.000007075
8,7,0.000004583
9,7,0.000003791
10,19,0.000044398
11,18,0.000116566
12,12,0.000338437
13,18,0.000200784
14,20,0.000507676
15,21,0.000318714
16,21,0.001257289
17,21,0.00093851
18,19,0.000073448
19,21,0.001717369
20,21,0.001558095
1,8,0.000070461
2,2,0.000002539
3,3,0.00000239
4,4,0.000002851
5,5,0.000003549
6,6,0.000003843
7,17,0.000021819
8,8,0.000004948
9,17,0.000103087
10,16,0.000056665
11,10,0.000004963
12,20,0.000357242
13,15,0.000007608
14,20,0.000132089
15,20,0.00011709
16,15,0.000035569
17,20,0.000022565
18,21,0.001057498
19,21,0.002516348
20,20,0.000588471
1,1,0.000002511
2,9,0.00007673
3,3,0.000002577
4,0,0.000001289
5,5,0.000004984
6,6,0.000005323
7,7,0.000005802
8,8,0.000007151
9,16,0.000023084
10,17,0.00009734
11,18,0.000039405
12,20,0.000722563
13,20,0.000343146
14,21,0.001267732
15,13,0.000017752
16,21,0.002794581
17,21,0.007014167
18,20,0.000417193
19,20,0.000898066
20,21,0.00086165
1,8,0.000122127
2,2,0.000004468
3,10,0.00009018
